ID	Plate9-219	Plate3-437	Plate2-325	Plate3-440	Plate2-324	Plate3-431	Plate1-104	Plate2-328	Plate3-432	Plate4-433	Plate1-106	Plate9-218	Plate11-212	Plate1-108	Plate1-103	Plate2-330	Plate9-215	Plate2-329	Plate1-107	Plate9-216	Plate2-323	Plate2-322	Plate4-327	Plate11-211	Plate11-217	Plate1-109	Plate2-326	Plate2-321	Plate3-435	Plate1-110	Plate11-214	Plate3-436	Plate3-439	Plate1-102	Plate9-220	Plate3-434
ABCC4_32768	0.362466	0.261573	0.342054	0.47934	0.548753	0.340678	0.936408	0.113277	0.250313	1.14859	1.16526	0.35425	0.765771	0.273496	0.29888	0.333968	0.160661	0.488658	0.30258	0.669818	1.09337	0.767615	0.93433	0.728872	0.746969	0.308713	0.628989	0.98166	0.894098	0.886952	0.454949	0.682727	0.565745	0.634568	1.05188	0.670821
ABCC5_7942	3.56871	3.56161	4.00991	3.89955	3.6521	3.62818	3.86229	2.69773	3.59009	3.81135	3.15619	3.29789	3.42265	3.454	3.5752	3.20861	3.72772	3.92387	3.37213	3.54538	4.10704	3.76986	3.64079	3.57747	3.96632	4.07866	3.67099	3.48202	3.69942	3.31473	3.5141	3.53769	3.6554	3.71646	3.87393	3.28675
ABCC6_7943	1.00944	0.313328	0.847787	0.718648	1.15169	1.2557	1.20649	1.21079	0.992303	0.740603	1.07951	0.447069	0.512996	1.35042	0.806476	0.996828	1.34436	0.851593	1.11099	1.07378	1.2052	0.879447	1.58631	0.651033	0.959126	0.989246	0.243079	0.419834	0.770359	0.630007	1.17462	0.734482	1.4648	0.54882	1.21812	1.41179
ABCF1_7945	4.41392	4.32039	4.71991	4.49963	4.42147	4.91791	4.37573	4.40634	4.51175	4.26143	4.65841	4.44476	4.59325	4.26473	4.51787	4.74413	4.61186	4.74002	4.32214	4.42033	4.61234	4.42994	4.27276	4.75215	4.46269	4.78281	4.25774	4.45496	4.64323	4.80083	4.71115	4.27534	4.82571	4.25358	3.9472	4.56918
ABCF3_7946	6.87345	7.0929	7.03102	7.1061	7.18058	7.03348	7.02672	7.02783	7.10476	6.98245	7.42955	6.67251	7.25694	7.25867	6.8989	7.06497	6.87869	6.70957	6.79728	7.04346	7.17262	7.01775	7.13654	7.12772	7.34888	7.33017	7.0328	7.11927	7.20514	7.15562	7.1576	6.96622	6.91912	6.3887	7.01486	7.42424
ABCG2_32656	3.77864	3.64492	4.04165	3.91583	3.57191	3.91027	3.69901	3.93635	4.49493	4.11044	4.14161	3.60601	3.75223	3.78158	3.9463	3.846	3.97989	3.87102	4.15736	3.80213	4.00751	4.30486	3.99187	3.95969	4.02783	3.92358	3.59079	4.03998	4.02598	3.81972	4.47241	3.80201	3.7373	3.91364	3.83527	4.1452
ABCG5_7947	4.68673	4.20322	4.21403	4.83907	4.33469	4.78463	4.88569	4.49172	4.57434	4.38684	4.80437	4.6787	4.13395	3.67862	5.01458	4.81082	4.2304	5.19014	5.16481	5.07432	5.19493	3.97606	4.4343	4.52136	4.11858	4.63998	4.75916	4.91312	4.33353	4.71448	4.98986	5.08074	5.25232	4.46637	4.39429	4.49096
ABCG8_7948	1.00368	0	0.0986352	0	0.0986352	1.55091	0.0986352	0.0986352	0	0	0.0986352	0	0	0.0986352	0.0986352	0.0986352	0	0.0986352	0.0986352	0	0.0986352	0.0986352	0.0986352	1.05901	0	0.0986352	0.0986352	0.0986352	0	0.0986352	0	0	0	0.0986352	0	0
ABHD1_7949	4.99394	4.84166	4.93523	4.81659	4.80334	4.8645	4.96766	4.99163	4.92287	4.93043	4.89154	4.76671	5.00567	4.98047	4.84557	4.8555	4.85084	5.17397	5.01293	4.75866	5.17773	4.93263	4.69056	5.06028	4.90868	4.61385	4.81276	4.97024	4.89028	4.60528	5.13222	4.89598	5.19062	4.83794	5.18263	4.84603
ABHD4_7950	1.83827	2.25196	2.01682	2.26227	1.84394	2.78527	1.7091	2.6697	1.77173	2.2443	2.5894	2.23588	2.11134	2.2767	2.40233	2.1456	2.11773	2.07438	1.9638	1.93621	2.23112	2.53699	2.206	2.74745	2.01175	1.6431	1.98565	2.21209	2.49149	2.27704	2.63477	2.23166	2.28291	1.77569	2.0935	1.7515
ABHD6_7951	1.41958	2.38073	1.95444	1.34857	2.24627	1.73533	1.56503	2.18336	1.67149	2.2082	2.28898	1.8547	2.1172	1.92456	1.80521	1.93509	1.72249	1.6178	1.53729	1.9469	1.8375	2.08536	1.63971	2.0893	2.18584	2.0842	2.25403	1.8719	2.3317	2.29594	2.35562	2.13142	1.74894	1.71971	1.62223	2.40014
ABL1_7952	4.32479	4.37977	4.13205	3.95389	4.05348	4.32957	4.06072	4.14907	4.50167	4.40418	4.27177	3.93349	4.07003	4.18208	3.65195	3.96391	4.49777	4.58699	4.30924	4.10922	4.43249	4.19421	3.89404	4.04292	4.04903	3.58874	4.5273	3.84545	3.56207	4.43949	4.1101	3.73488	4.16352	4.49014	4.34551	4.34312
ACAA1A_7954	8.56632	8.51584	8.5323	8.92856	8.61791	8.93249	8.50946	8.7637	8.68437	8.36827	8.87653	8.61634	8.66817	8.41251	8.75822	8.44422	9.13486	8.7844	8.95147	8.61835	8.73009	8.4232	8.45262	8.36427	8.75438	8.51568	8.73155	8.76842	8.86196	8.62293	8.41427	8.63879	8.46596	8.35132	8.44893	8.33012
ACAA2_7955	12.3402	12.483	12.589	12.2963	11.6939	12.2283	11.9881	12.6094	12.5238	12.5182	12.8265	12.5172	12.1586	11.8053	12.6865	12.0607	12.906	12.6678	12.7389	12.3955	12.213	12.3172	12.0614	12.2389	11.8388	12.2072	12.6992	12.5837	12.3824	12.5375	12.076	12.3472	12.4018	11.7648	12.3654	11.848
ACACA_32532	6.90296	6.95909	6.99116	7.01169	7.02736	6.91412	6.92504	6.74273	7.11301	7.18269	7.30495	6.8242	7.00785	7.30682	7.19741	6.94	7.01132	7.20719	6.70194	6.72701	7.24175	6.99292	6.45924	6.81204	7.60975	6.89616	6.82269	6.88744	6.74158	6.82285	6.81457	6.59001	6.77383	6.70065	6.63001	7.0547
ACADL_32776	3.88949	3.95983	3.68397	4.15347	4.46788	4.53925	3.97246	4.5645	4.14832	3.84022	4.23598	3.78614	4.37431	3.98526	4.0411	4.21584	3.85937	3.97235	4.2708	4.21335	3.88142	4.08067	4.10425	3.87847	4.33318	4.33642	4.36033	4.16866	4.40275	4.45011	4.84388	3.95876	4.09564	3.89242	4.03592	4.44416
ACADM_7957	8.67583	8.82564	8.77528	8.73316	8.84567	8.81202	8.67734	8.96889	8.73703	8.45657	9.01164	8.68733	8.7891	8.78789	8.86476	8.7717	8.88012	8.63154	8.70895	8.80557	8.65802	8.82631	8.76118	8.57608	8.92885	8.73787	8.8328	8.71272	8.92393	8.90743	9.06631	8.75842	9.04964	8.53069	8.64117	8.70194
ACADSB_7959	5.94488	6.07919	6.04234	6.00065	6.08569	6.22863	5.87374	6.26497	6.03772	5.67954	6.17558	5.81763	6.17285	5.98791	5.98988	5.79927	5.93349	6.00516	5.99849	5.98957	6.00726	6.07451	5.83265	6.01852	6.02929	6.05876	5.97153	6.24652	6.24016	5.95268	6.29735	6.06077	6.09284	5.80191	6.03175	5.97929
ACADVL_7960	8.07552	8.05568	8.15165	8.21685	8.15922	8.25348	8.15186	8.29555	8.21339	8.08573	8.31261	8.14928	8.21676	8.05913	8.30924	8.25813	8.30093	8.28446	8.23395	8.07553	8.20365	8.23015	8.04859	8.09409	8.33518	8.23862	8.04362	8.26023	8.30861	8.20535	8.25764	8.13704	8.302	7.96727	8.18211	8.22077
ACAT2_7961	3.61236	3.96641	3.98582	4.67788	4.58422	4.41318	3.85333	4.85269	3.41406	4.49379	4.65741	3.954	4.20921	4.18506	4.86391	3.58533	4.494	4.51334	4.56962	4.62166	4.74336	3.54504	3.98851	4.09001	5.01425	4.34692	4.71859	4.57905	4.66983	4.9171	4.82278	4.63926	4.71443	3.65131	3.82442	4.15846
ACBD3_7962	3.11913	3.17114	3.35032	2.90672	2.76235	3.3149	2.85568	2.96663	2.79153	3.46713	2.59013	2.88639	2.20874	3.04019	2.68118	2.96733	3.4469	2.92789	3.25854	2.83299	3.03012	3.21104	2.34316	3.05828	2.62653	3.13757	3.15421	2.67272	2.21806	2.83188	3.08258	2.75687	3.10916	2.87714	3.06992	3.32901
ACD_7963	4.08713	3.72424	4.13186	4.24718	4.07111	4.1271	4.19405	4.14887	4.39545	3.94746	4.05666	4.11231	3.91635	4.12516	4.03678	4.4413	4.33552	4.44638	4.04205	4.08836	4.06606	3.66103	4.13617	4.266	4.15636	4.41679	4.14055	3.90204	3.71238	4.28883	4.08621	4.5449	4.28535	3.99629	4.09046	4.10003
ACE_32504	0.00691612	0	0.00691612	0	0.00691612	0	0.00691612	0.00691612	0	0	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.255897	0.00691612	0.00691612	0	0	0.00691612	0.00691612	0
ACE_34123	0.0440133	0.253127	0	0.00164125	0	0.00164125	0.188501	0	0.00164125	0.00164125	0.265509	0.237602	0.0440133	0.198949	0	0.29056	0.0440133	0	0.228032	0.0440133	0.311077	0	0.260635	0.25925	0.0440133	0	0	0	0.278286	0	0.0440133	0.00164125	0.306057	0.186731	0.0440133	0.00164125
ACLY_7965	7.58417	8.25408	8.21211	7.52484	7.92061	8.61574	8.1928	8.09478	8.01446	8.16834	8.32394	8.0093	8.54164	8.48531	8.12561	8.24903	7.95328	7.76005	7.83471	7.94777	8.80279	8.19761	7.31111	7.96403	8.59271	7.99501	8.1827	7.84109	7.76288	8.26971	8.41672	7.48721	7.97131	7.58391	7.22639	8.70725
ACMSD_32377	0	0	0.0557813	0	0.0557813	0	0.190966	0.0557813	0	0	0.267975	0	0	0	0	0.0557813	0	0.0557813	0	0	0.0557813	0.0557813	0.0557813	0.203068	0	0	0.0557813	0.0557813	0.27432	0	0	0	0.302091	0.387881	0.215508	0
ACO1_7966	5.10419	5.54708	5.11102	5.13189	5.14067	5.22939	5.35707	5.31274	5.35622	5.02445	5.61496	5.01672	5.49696	5.12299	5.1476	5.3675	5.34175	5.48344	5.26552	5.38916	5.15168	5.54973	5.352	5.34431	5.58912	5.26838	5.20709	5.67362	5.76257	5.23297	5.87109	5.37687	5.67155	5.3699	5.01056	5.17313
ACO2_7967	1.01773	1.85746	1.40708	1.60713	2.04708	2.1805	1.68271	1.68788	1.55167	0.909006	1.8139	1.57142	1.52279	1.64459	1.0674	1.6053	1.24298	1.93023	1.67195	1.86129	1.57529	1.94609	0.904578	2.11197	1.79167	2.1181	1.52693	1.73048	1.88251	1.83077	1.87494	1.18979	1.58594	1.30679	1.50772	1.79291
ACOT12_32718	7.60856	7.61586	8.04967	8.0613	7.6764	7.78103	7.60305	8.02632	7.60783	7.54205	7.78604	7.94711	7.66407	8.13108	7.99292	7.8118	7.84236	7.7009	7.79687	7.94449	7.70178	7.68961	7.63589	7.35542	7.93412	7.77919	7.56029	7.8867	7.90232	7.86617	7.97132	7.93829	8.05951	7.45506	7.77237	7.65326
ACOT1_7968	0.598552	0.512384	0	0.046813	0.142016	0.377403	0.47691	0.419532	1.4422	0.532764	0.0446602	0.716913	0.492267	0.676574	0.538736	0.381946	0.294372	0.232423	0.316445	0.57125	0.159413	0.98205	0.331007	0.464584	0.285062	0.322578	0.676967	0.731776	0.323458	0.31076	0.35638	0.528103	0.046813	0.804169	0.0620922	0.046813
ACOT2_7969	3.47033	3.50361	3.66616	4.09051	3.65784	4.26741	3.89584	4.02229	4.02745	3.46468	3.85036	3.60294	3.70528	3.19848	4.15298	3.76062	4.18396	3.81473	4.12958	3.78201	3.76727	3.70182	3.4848	3.88555	4.09189	3.5382	4.28145	3.93023	4.13197	3.80149	4.03376	3.76607	3.58952	3.39783	3.59247	3.62302
ACOT3_7970	3.69169	3.83474	3.78398	4.01157	3.75432	3.60861	3.7131	4.41144	4.37859	3.92337	4.29058	3.79222	3.81756	3.17312	4.36426	3.71696	4.03231	4.02479	4.31461	3.78749	4.05896	3.37406	3.79556	3.99783	4.25254	3.81514	3.95439	3.67998	3.83579	3.56499	3.62238	4.12739	3.48886	3.50434	3.58104	3.78992
ACOT4_7971	1.98847	2.22662	2.43189	2.77323	2.87323	2.57052	2.49092	2.84101	2.61059	1.72965	2.79311	2.37469	2.7304	2.01316	2.50688	2.12005	2.9423	2.34785	2.5712	1.9868	2.50155	2.37683	2.16126	2.05967	2.76967	2.4067	2.47411	2.57811	3.10026	2.71313	3.09697	2.45377	2.46355	2.3979	1.91011	2.42814
ACOT9_7972	0	0	0.0374812	0	0.0374812	0.284335	0.245584	0.0374812	0	0	0.013331	0	0	0.013331	0.013331	0.0374812	0.227722	0.0374812	0.285116	0	0.0374812	0.0374812	0.300018	0	0.218412	0.013331	0.0374812	0.0374812	0.462427	0.013331	0	0.214368	0	0.013331	0.223119	0
ACOX1_7973	9.07774	9.14177	9.05843	9.32173	9.28341	9.44532	9.22841	9.46886	9.30447	8.90139	9.2244	8.98782	9.40426	8.84116	9.23942	9.14891	9.1483	9.13759	9.42096	9.06305	9.15703	9.07159	9.11334	9.33748	9.58004	9.24987	9.34506	9.45632	9.533	9.17502	9.33513	8.96984	9.30878	9.21992	9.18377	9.19023
ACOX2_32902	6.51071	6.34121	6.4655	6.54865	6.41983	6.60714	6.43389	6.88917	6.17564	6.55389	6.56557	6.56375	6.64271	6.76066	6.55898	6.78952	6.59518	6.59069	6.62226	6.63066	6.59712	6.35679	6.5883	6.37822	6.67065	6.79627	6.7501	6.7358	6.81413	6.75949	6.67901	6.83182	6.82603	6.41293	6.6689	6.74952
ACP5_32623	0.1025	0.0556444	0	0.309266	0.288281	0.386234	0.0814093	0	0.0556444	0.0556444	0.158418	0.1025	0.1025	0.299549	0.117242	0.285162	0.33478	0	0.120941	0.1025	0	0.302371	0.477273	0.317737	0.1025	0.560503	0.595721	0	0.332289	0.115256	0.1025	0.0556444	0.0556444	0.452929	0.1025	0.310998
ACSL6_32382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3_7976	5.52228	5.46044	6.14331	6.06658	5.24293	5.54181	5.62053	5.83749	5.87105	5.81906	5.64464	5.5821	5.80384	5.3762	6.14794	5.65333	6.16067	6.19363	5.8065	5.52922	5.69445	5.60239	5.92594	5.63723	5.53016	6.4532	5.61387	5.82013	6.40262	6.04917	5.93588	5.99228	5.75685	6.05408	6.28698	5.50324
ACSS1_32386	0.331991	0.516401	0.379614	0.520081	0.832658	0.0508295	0.835685	0.397183	0.677063	0.31417	0.380539	0.450353	0.825648	0.313978	0.0712766	1.00754	0.403461	0.772564	0.343062	0.304689	0.395341	0.646837	0.759313	1.179	1.11988	0.0712766	0.0823624	0.0823624	0.759346	0.756237	0.725413	0.892385	0.606486	0.500445	0.219804	0.523064
ACSS2_7977	1.47359	1.80751	1.25762	1.63847	1.94286	1.92959	1.73538	2.49198	2.30053	2.16332	2.28627	2.10399	1.92983	2.15657	1.82758	1.84961	2.20204	2.19662	2.35462	1.91566	2.54041	1.42191	1.46119	1.70213	2.52336	1.87005	2.73156	2.08004	1.9976	2.09535	2.28647	1.75963	2.3421	1.85936	1.28617	1.98326
ACTA1_7978	0	0.0172548	0.0172548	0.0172548	0.0172548	0.0172548	0.202013	0.0172548	0.0172548	0.0172548	0	0	0	0.212461	0	0.0172548	0	0.0172548	0	0	0.0172548	0.0172548	0.0172548	0.210968	0	0	0.0172548	0.0172548	0.0172548	0	0	0.0172548	0.0172548	0	0	0.0172548
ACTA2_33040	0.907692	0.856131	0.740481	0.0391397	0.196884	1.0607	0.390771	0.196884	0.485241	0.525091	0.0921659	0.49791	0.212134	0.414818	1.17998	0.732396	0.413369	0.582872	0.0546891	0.171463	0.7669	0.977844	1.04355	0.697913	1.39863	0.670255	0.196884	0.474037	0.547821	0.639061	0.519669	0.520429	0.343556	0.212072	0.872289	0.866563
ACTC1_32706	0.00656341	0.00656341	0	0.00656341	0	0.00656341	0.00656341	0	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0	0.00656341	0	0.00656341	0.00656341	0	0	0.242846	0.00656341	0.00656341	0.00656341	0	0	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341
ACTG2_32972	0	0	0.0267735	0	0.0267735	0	0.0267735	0.0267735	0	0	0.0267735	0	0	0.0267735	0.0267735	0.0267735	0	0.0267735	0.0267735	0	0.0267735	0.0267735	0.0267735	0	0	0.0267735	0.0267735	0.0267735	0	0.0267735	0.291633	0	0.253525	0.0267735	0	0.421343
ACTN1_7980	5.63942	5.5126	6.22287	5.38946	5.72839	5.97642	5.38353	5.12151	5.49694	5.60202	5.4492	5.24631	5.64794	5.59966	5.55079	5.21827	5.7251	5.89011	5.60783	5.3256	6.00482	5.51583	5.35361	5.8328	5.34724	5.80933	5.14156	5.62814	5.41746	5.7729	5.80895	5.95595	5.56634	5.38916	5.62535	5.37937
ACVRL1_32420	1.31668	1.32561	2.01769	1.52409	0.653264	1.49888	1.2819	1.09465	1.5516	0.371197	1.57512	1.18682	1.62462	0.712132	1.42382	0.647996	1.23566	1.90077	0.790221	1.35273	1.78171	1.2481	0.959153	1.27682	0.821846	1.83042	1.6062	1.54245	1.31339	1.69748	1.88611	1.25483	1.98584	1.27462	1.10168	0.997458
ACY3_32489	5.62455	5.45718	5.83507	5.7341	5.54881	6.28096	5.25262	6.41612	5.52496	5.48594	5.89945	5.78173	5.83127	5.79981	5.65739	5.71171	6.17811	5.69925	5.77218	5.87404	5.80133	5.8676	5.93893	5.66178	5.97667	6.08619	5.98174	5.99753	6.50124	6.32653	6.14631	6.05719	6.21214	5.82654	5.83228	6.16083
ADAM10_7983	0.667172	0.823259	1.17938	0.829025	1.04137	1.6199	1.42594	0.373071	0.246493	1.14477	0.626836	1.13448	1.16083	0.513439	1.07815	0.725147	0.738642	0.741278	0.760733	1.01546	1.09489	1.56306	1.06126	1.51418	1.35541	1.37752	1.29369	1.11183	1.31639	1.07222	1.06059	1.37585	0.775834	0.963105	0.35839	1.11848
ADAM8_7984	0	0	0.0123905	0	0.0123905	0	0.0123905	0.0123905	0	0.249397	0.0123905	0	0	0.0123905	0.0123905	0.0123905	0.221443	0.0123905	0.0123905	0	0.0123905	0.0123905	0.0123905	0	0	0.0123905	0.0123905	0.0123905	0	0.0123905	0	0	0	0.0123905	0	0
ADAMTS4_33053	0.054729	0.0242874	0	0.0242874	0.269797	0.0242874	0	0	0.0242874	0.0242874	0.256029	0.054729	0.054729	0	0.214853	0	0.054729	0	0.218553	0.054729	0	0	0	0.054729	0.054729	0	0	0.483761	0.0242874	0	0.054729	0.0242874	0.328704	0.177251	0.054729	0.0242874
ADAT1_7986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCK3_7987	1.99462	1.52353	1.66732	2.1765	2.23268	2.76305	2.24903	2.24339	2.0462	2.66966	2.06464	2.34872	2.04494	2.30341	2.42905	2.28499	2.3647	2.17694	2.60521	1.82037	2.76911	2.42235	2.01822	2.22191	2.16608	1.93763	2.07867	2.50381	2.34762	1.71689	2.57381	2.50429	2.10249	2.23966	2.33933	1.97489
ADCY2_32834	0	0	0.0112753	0	0.0112753	0	0.0112753	0.0112753	0	0	0.0112753	0	0	0.0112753	0.0112753	0.0112753	0	0.0112753	0.0112753	0.182627	0.0112753	0.0112753	0.0112753	0	0	0.0112753	0.0112753	0.0112753	0	0.0112753	0	0.245835	0	0.0112753	0	0
ADCY4_7988	0.440138	0.225753	0.720837	0.443519	0.507667	0.573637	0.587417	0	0.214492	0.460219	0.464429	0.0972676	0.933795	0.397869	0.649243	0.259349	0.66816	0	0.155167	0.0940696	0.536903	0.276558	1.10276	0.620519	0.319726	0.866514	0.569909	0.852229	1.01472	0.421267	0.651143	0.23489	0.743833	0.584335	0.794896	0.635
ADCY8_32323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5_7991	7.13839	7.13246	7.28988	7.22083	7.29849	7.30529	7.1395	7.11476	7.23246	7.16437	7.27972	7.28579	7.45026	7.05579	7.21696	7.31803	7.29725	7.40792	7.12707	7.27363	7.36799	7.1049	6.97563	7.20258	7.40305	7.2642	7.14083	7.50279	7.37954	7.22954	7.13483	7.07936	7.34557	6.91393	7.09088	7.32597
ADHFE1_7993	4.74776	4.58873	4.48622	4.29218	4.96349	4.81118	4.42664	4.60357	4.62483	4.34829	4.69687	4.59503	4.73345	4.60933	4.60919	4.69346	4.50754	4.41775	4.73953	4.44574	4.74636	4.71681	4.47827	4.45877	4.81409	4.68666	4.90582	4.57318	4.80407	4.9581	4.8439	4.88712	4.95093	4.08159	4.61433	4.76107
ADI1_7994	5.0013	5.29278	5.15027	5.43682	5.81476	5.69454	5.25152	5.79951	5.16865	5.23575	5.56207	5.31277	5.48073	5.54997	5.08679	5.15249	5.02554	5.0294	5.27119	5.47788	5.21195	5.3878	5.52861	5.06653	5.40534	5.52725	5.51734	5.40628	5.36079	5.35711	6.08704	5.5467	5.49304	5.32317	5.41588	5.41914
ADIPOQ_32429	0.00950242	0.0519675	0.0519675	0.0519675	0.0519675	0.0519675	0	0.0519675	0.0519675	0.0519675	0	0.203091	0.240564	0.129265	0	0.0519675	0.00950242	0.0519675	0.158348	0.00950242	0.0519675	0.0519675	0.0519675	0.00950242	0.00950242	0.164481	0.0519675	0.0519675	0.0519675	0	0.00950242	0.0519675	0.0519675	0.117047	0.00950242	0.0519675
