ID	Plate1-107	Plate3-436	Plate3-431	Plate2-325	Plate2-329	Plate11-217	Plate9-213	Plate11-212	Plate1-108	Plate3-440	Plate2-322	Plate9-218	Plate4-433	Plate1-110	Plate1-104	Plate9-215	Plate1-105	Plate1-101	Plate2-324	Plate9-219	Plate3-439	Plate4-327	Plate2-321	Plate2-330	Plate3-438	Plate3-435	Plate1-109	Plate2-328	Plate2-323	Plate3-432	Plate11-211	Plate3-437	Plate3-434	Plate2-326	Plate1-106	Plate9-216
ABCB6_7940	0.959423	1.40664	0.367641	0.844971	1.24876	0.708457	0.74003	1.37891	0.87145	0.693856	0.688432	0.902901	0.523002	0.618288	0.96755	1.15646	0.897616	0.937028	0.448252	0.658608	0.592708	0.392046	1.33744	0.832646	0.821842	1.21863	1.11898	0.48057	1.33823	1.21862	1.09695	0.689006	1.01388	0.934477	1.21692	0.767659
ABCC1_32904	2.16435	1.6417	1.7038	1.47381	1.88383	2.34311	2.01224	1.98496	1.17729	1.85751	1.25764	1.26378	2.35359	1.92622	1.77137	2.53728	1.40054	2.07983	1.34667	1.3896	1.61249	2.04091	1.7972	1.85905	1.36669	2.17315	1.72521	2.26608	1.64202	1.46508	2.14341	1.07296	2.13881	1.81858	2.02513	0.951635
ABCC2_32541	3.1619	2.55957	3.50217	2.81883	2.24996	2.50896	2.84542	3.06082	2.13569	2.21566	3.25839	2.7922	2.70658	2.73713	2.38432	2.29708	3.20652	3.47543	2.81133	2.90363	3.34978	2.75938	3.10434	2.79724	2.53878	3.0804	2.79639	2.89593	2.58155	2.77945	3.24402	2.60217	2.9688	3.0264	2.90197	2.82547
ABCC3_7941	1.90075	2.33209	1.9186	2.14509	2.56022	2.9092	2.43198	2.05124	1.36364	2.79725	2.19676	1.50034	2.21947	2.41299	1.71778	2.50961	3.70128	2.18963	2.61539	1.61943	2.40064	2.40747	2.844	1.62373	1.82438	2.91442	2.47028	1.60019	2.41073	1.74691	2.15358	1.79652	2.11549	1.6622	2.20213	2.70303
ABCC4_32768	0.30258	0.682727	0.340678	0.342054	0.488658	0.746969	0.937039	0.765771	0.273496	0.47934	0.767615	0.35425	1.14859	0.886952	0.936408	0.160661	0.807594	0.618225	0.548753	0.362466	0.565745	0.93433	0.98166	0.333968	0.938783	0.894098	0.308713	0.113277	1.09337	0.250313	0.728872	0.261573	0.670821	0.628989	1.16526	0.669818
ABCC5_7942	3.37213	3.53769	3.62818	4.00991	3.92387	3.96632	3.66876	3.42265	3.454	3.89955	3.76986	3.29789	3.81135	3.31473	3.86229	3.72772	4.09046	3.54282	3.6521	3.56871	3.6554	3.64079	3.48202	3.20861	3.49288	3.69942	4.07866	2.69773	4.10704	3.59009	3.57747	3.56161	3.28675	3.67099	3.15619	3.54538
ABCC6_7943	1.11099	0.734482	1.2557	0.847787	0.851593	0.959126	1.002	0.512996	1.35042	0.718648	0.879447	0.447069	0.740603	0.630007	1.20649	1.34436	0.721846	0.948747	1.15169	1.00944	1.4648	1.58631	0.419834	0.996828	0.990537	0.770359	0.989246	1.21079	1.2052	0.992303	0.651033	0.313328	1.41179	0.243079	1.07951	1.07378
ABCF1_7945	4.32214	4.27534	4.91791	4.71991	4.74002	4.46269	4.70231	4.59325	4.26473	4.49963	4.42994	4.44476	4.26143	4.80083	4.37573	4.61186	4.51096	4.57256	4.42147	4.41392	4.82571	4.27276	4.45496	4.74413	4.23502	4.64323	4.78281	4.40634	4.61234	4.51175	4.75215	4.32039	4.56918	4.25774	4.65841	4.42033
ABCF3_7946	6.79728	6.96622	7.03348	7.03102	6.70957	7.34888	7.11882	7.25694	7.25867	7.1061	7.01775	6.67251	6.98245	7.15562	7.02672	6.87869	7.07175	7.13558	7.18058	6.87345	6.91912	7.13654	7.11927	7.06497	6.65853	7.20514	7.33017	7.02783	7.17262	7.10476	7.12772	7.0929	7.42424	7.0328	7.42955	7.04346
ABCG2_32656	4.15736	3.80201	3.91027	4.04165	3.87102	4.02783	3.98784	3.75223	3.78158	3.91583	4.30486	3.60601	4.11044	3.81972	3.69901	3.97989	4.07624	3.7429	3.57191	3.77864	3.7373	3.99187	4.03998	3.846	3.41508	4.02598	3.92358	3.93635	4.00751	4.49493	3.95969	3.64492	4.1452	3.59079	4.14161	3.80213
ABCG5_7947	5.16481	5.08074	4.78463	4.21403	5.19014	4.11858	5.49078	4.13395	3.67862	4.83907	3.97606	4.6787	4.38684	4.71448	4.88569	4.2304	4.86378	4.08629	4.33469	4.68673	5.25232	4.4343	4.91312	4.81082	4.3733	4.33353	4.63998	4.49172	5.19493	4.57434	4.52136	4.20322	4.49096	4.75916	4.80437	5.07432
ABCG8_7948	0.0986352	0	1.55091	0.0986352	0.0986352	0	0	0	0.0986352	0	0.0986352	0	0	0.0986352	0.0986352	0	0.0986352	0.0986352	0.0986352	1.00368	0	0.0986352	0.0986352	0.0986352	0	0	0.0986352	0.0986352	0.0986352	0	1.05901	0	0	0.0986352	0.0986352	0
ABHD1_7949	5.01293	4.89598	4.8645	4.93523	5.17397	4.90868	4.68397	5.00567	4.98047	4.81659	4.93263	4.76671	4.93043	4.60528	4.96766	4.85084	5.32277	5.26556	4.80334	4.99394	5.19062	4.69056	4.97024	4.8555	5.14463	4.89028	4.61385	4.99163	5.17773	4.92287	5.06028	4.84166	4.84603	4.81276	4.89154	4.75866
ABHD4_7950	1.9638	2.23166	2.78527	2.01682	2.07438	2.01175	2.19539	2.11134	2.2767	2.26227	2.53699	2.23588	2.2443	2.27704	1.7091	2.11773	2.52445	2.76069	1.84394	1.83827	2.28291	2.206	2.21209	2.1456	1.84921	2.49149	1.6431	2.6697	2.23112	1.77173	2.74745	2.25196	1.7515	1.98565	2.5894	1.93621
ABHD6_7951	1.53729	2.13142	1.73533	1.95444	1.6178	2.18584	2.31159	2.1172	1.92456	1.34857	2.08536	1.8547	2.2082	2.29594	1.56503	1.72249	2.13238	2.27216	2.24627	1.41958	1.74894	1.63971	1.8719	1.93509	1.66894	2.3317	2.0842	2.18336	1.8375	1.67149	2.0893	2.38073	2.40014	2.25403	2.28898	1.9469
ABL1_7952	4.30924	3.73488	4.32957	4.13205	4.58699	4.04903	4.29614	4.07003	4.18208	3.95389	4.19421	3.93349	4.40418	4.43949	4.06072	4.49777	4.33048	4.45438	4.05348	4.32479	4.16352	3.89404	3.84545	3.96391	4.40633	3.56207	3.58874	4.14907	4.43249	4.50167	4.04292	4.37977	4.34312	4.5273	4.27177	4.10922
ACAA1A_7954	8.95147	8.63879	8.93249	8.5323	8.7844	8.75438	8.6625	8.66817	8.41251	8.92856	8.4232	8.61634	8.36827	8.62293	8.50946	9.13486	8.58063	8.66966	8.61791	8.56632	8.46596	8.45262	8.76842	8.44422	8.52203	8.86196	8.51568	8.7637	8.73009	8.68437	8.36427	8.51584	8.33012	8.73155	8.87653	8.61835
ACAA2_7955	12.7389	12.3472	12.2283	12.589	12.6678	11.8388	12.6587	12.1586	11.8053	12.2963	12.3172	12.5172	12.5182	12.5375	11.9881	12.906	12.467	12.4735	11.6939	12.3402	12.4018	12.0614	12.5837	12.0607	12.4663	12.3824	12.2072	12.6094	12.213	12.5238	12.2389	12.483	11.848	12.6992	12.8265	12.3955
ACACA_32532	6.70194	6.59001	6.91412	6.99116	7.20719	7.60975	6.97276	7.00785	7.30682	7.01169	6.99292	6.8242	7.18269	6.82285	6.92504	7.01132	6.84866	6.60799	7.02736	6.90296	6.77383	6.45924	6.88744	6.94	6.97174	6.74158	6.89616	6.74273	7.24175	7.11301	6.81204	6.95909	7.0547	6.82269	7.30495	6.72701
ACADL_32776	4.2708	3.95876	4.53925	3.68397	3.97235	4.33318	4.28576	4.37431	3.98526	4.15347	4.08067	3.78614	3.84022	4.45011	3.97246	3.85937	3.95477	4.36054	4.46788	3.88949	4.09564	4.10425	4.16866	4.21584	3.95746	4.40275	4.33642	4.5645	3.88142	4.14832	3.87847	3.95983	4.44416	4.36033	4.23598	4.21335
ACADM_7957	8.70895	8.75842	8.81202	8.77528	8.63154	8.92885	8.73375	8.7891	8.78789	8.73316	8.82631	8.68733	8.45657	8.90743	8.67734	8.88012	8.64014	8.91739	8.84567	8.67583	9.04964	8.76118	8.71272	8.7717	8.78576	8.92393	8.73787	8.96889	8.65802	8.73703	8.57608	8.82564	8.70194	8.8328	9.01164	8.80557
ACADSB_7959	5.99849	6.06077	6.22863	6.04234	6.00516	6.02929	6.09459	6.17285	5.98791	6.00065	6.07451	5.81763	5.67954	5.95268	5.87374	5.93349	6.17217	6.31882	6.08569	5.94488	6.09284	5.83265	6.24652	5.79927	5.93113	6.24016	6.05876	6.26497	6.00726	6.03772	6.01852	6.07919	5.97929	5.97153	6.17558	5.98957
ACADVL_7960	8.23395	8.13704	8.25348	8.15165	8.28446	8.33518	8.2482	8.21676	8.05913	8.21685	8.23015	8.14928	8.08573	8.20535	8.15186	8.30093	8.24146	8.21576	8.15922	8.07552	8.302	8.04859	8.26023	8.25813	8.14169	8.30861	8.23862	8.29555	8.20365	8.21339	8.09409	8.05568	8.22077	8.04362	8.31261	8.07553
ACAT2_7961	4.56962	4.63926	4.41318	3.98582	4.51334	5.01425	4.45326	4.20921	4.18506	4.67788	3.54504	3.954	4.49379	4.9171	3.85333	4.494	4.07887	3.97241	4.58422	3.61236	4.71443	3.98851	4.57905	3.58533	3.94865	4.66983	4.34692	4.85269	4.74336	3.41406	4.09001	3.96641	4.15846	4.71859	4.65741	4.62166
ACBD3_7962	3.25854	2.75687	3.3149	3.35032	2.92789	2.62653	3.05432	2.20874	3.04019	2.90672	3.21104	2.88639	3.46713	2.83188	2.85568	3.4469	3.21701	2.89645	2.76235	3.11913	3.10916	2.34316	2.67272	2.96733	2.32124	2.21806	3.13757	2.96663	3.03012	2.79153	3.05828	3.17114	3.32901	3.15421	2.59013	2.83299
ACD_7963	4.04205	4.5449	4.1271	4.13186	4.44638	4.15636	4.00668	3.91635	4.12516	4.24718	3.66103	4.11231	3.94746	4.28883	4.19405	4.33552	4.19909	3.78967	4.07111	4.08713	4.28535	4.13617	3.90204	4.4413	4.0613	3.71238	4.41679	4.14887	4.06606	4.39545	4.266	3.72424	4.10003	4.14055	4.05666	4.08836
ACE_32504	0.00691612	0	0	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0	0.00691612	0.00691612	0	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0.00691612	0	0.00691612	0.00691612	0.00691612	0	0.255897	0.00691612	0.00691612	0.00691612	0	0.00691612	0	0	0.00691612	0.00691612	0.00691612
ACE_34123	0.228032	0.00164125	0.00164125	0	0	0.0440133	0.0440133	0.0440133	0.198949	0.00164125	0	0.237602	0.00164125	0	0.188501	0.0440133	0	0	0	0.0440133	0.306057	0.260635	0	0.29056	0.00164125	0.278286	0	0	0.311077	0.00164125	0.25925	0.253127	0.00164125	0	0.265509	0.0440133
ACLY_7965	7.83471	7.48721	8.61574	8.21211	7.76005	8.59271	8.33584	8.54164	8.48531	7.52484	8.19761	8.0093	8.16834	8.26971	8.1928	7.95328	8.22294	7.53793	7.92061	7.58417	7.97131	7.31111	7.84109	8.24903	8.06575	7.76288	7.99501	8.09478	8.80279	8.01446	7.96403	8.25408	8.70725	8.1827	8.32394	7.94777
ACMSD_32377	0	0	0	0.0557813	0.0557813	0	0.224423	0	0	0	0.0557813	0	0	0	0.190966	0	0	0	0.0557813	0	0.302091	0.0557813	0.0557813	0.0557813	0	0.27432	0	0.0557813	0.0557813	0	0.203068	0	0	0.0557813	0.267975	0
ACO1_7966	5.26552	5.37687	5.22939	5.11102	5.48344	5.58912	5.18562	5.49696	5.12299	5.13189	5.54973	5.01672	5.02445	5.23297	5.35707	5.34175	5.63525	5.33485	5.14067	5.10419	5.67155	5.352	5.67362	5.3675	5.07634	5.76257	5.26838	5.31274	5.15168	5.35622	5.34431	5.54708	5.17313	5.20709	5.61496	5.38916
ACO2_7967	1.67195	1.18979	2.1805	1.40708	1.93023	1.79167	1.85843	1.52279	1.64459	1.60713	1.94609	1.57142	0.909006	1.83077	1.68271	1.24298	1.99839	1.22634	2.04708	1.01773	1.58594	0.904578	1.73048	1.6053	1.80403	1.88251	2.1181	1.68788	1.57529	1.55167	2.11197	1.85746	1.79291	1.52693	1.8139	1.86129
ACOT12_32718	7.79687	7.93829	7.78103	8.04967	7.7009	7.93412	7.69954	7.66407	8.13108	8.0613	7.68961	7.94711	7.54205	7.86617	7.60305	7.84236	7.58807	7.74093	7.6764	7.60856	8.05951	7.63589	7.8867	7.8118	7.57792	7.90232	7.77919	8.02632	7.70178	7.60783	7.35542	7.61586	7.65326	7.56029	7.78604	7.94449
ACOT1_7968	0.316445	0.528103	0.377403	0	0.232423	0.285062	0.0620922	0.492267	0.676574	0.046813	0.98205	0.716913	0.532764	0.31076	0.47691	0.294372	0.0446602	0.36807	0.142016	0.598552	0.046813	0.331007	0.731776	0.381946	0.046813	0.323458	0.322578	0.419532	0.159413	1.4422	0.464584	0.512384	0.046813	0.676967	0.0446602	0.57125
ACOT2_7969	4.12958	3.76607	4.26741	3.66616	3.81473	4.09189	3.739	3.70528	3.19848	4.09051	3.70182	3.60294	3.46468	3.80149	3.89584	4.18396	4.14304	3.9794	3.65784	3.47033	3.58952	3.4848	3.93023	3.76062	3.62295	4.13197	3.5382	4.02229	3.76727	4.02745	3.88555	3.50361	3.62302	4.28145	3.85036	3.78201
ACOT3_7970	4.31461	4.12739	3.60861	3.78398	4.02479	4.25254	3.97939	3.81756	3.17312	4.01157	3.37406	3.79222	3.92337	3.56499	3.7131	4.03231	4.15006	3.66424	3.75432	3.69169	3.48886	3.79556	3.67998	3.71696	3.5556	3.83579	3.81514	4.41144	4.05896	4.37859	3.99783	3.83474	3.78992	3.95439	4.29058	3.78749
ACOT4_7971	2.5712	2.45377	2.57052	2.43189	2.34785	2.76967	2.84681	2.7304	2.01316	2.77323	2.37683	2.37469	1.72965	2.71313	2.49092	2.9423	2.31344	2.49943	2.87323	1.98847	2.46355	2.16126	2.57811	2.12005	2.34955	3.10026	2.4067	2.84101	2.50155	2.61059	2.05967	2.22662	2.42814	2.47411	2.79311	1.9868
ACOT9_7972	0.285116	0.214368	0.284335	0.0374812	0.0374812	0.218412	0	0	0.013331	0	0.0374812	0	0	0.013331	0.245584	0.227722	0.013331	0.013331	0.0374812	0	0	0.300018	0.0374812	0.0374812	0	0.462427	0.013331	0.0374812	0.0374812	0	0	0	0	0.0374812	0.013331	0
ACOX1_7973	9.42096	8.96984	9.44532	9.05843	9.13759	9.58004	9.12295	9.40426	8.84116	9.32173	9.07159	8.98782	8.90139	9.17502	9.22841	9.1483	8.99026	9.65111	9.28341	9.07774	9.30878	9.11334	9.45632	9.14891	9.12403	9.533	9.24987	9.46886	9.15703	9.30447	9.33748	9.14177	9.19023	9.34506	9.2244	9.06305
ACOX2_32902	6.62226	6.83182	6.60714	6.4655	6.59069	6.67065	6.84301	6.64271	6.76066	6.54865	6.35679	6.56375	6.55389	6.75949	6.43389	6.59518	6.62471	6.64804	6.41983	6.51071	6.82603	6.5883	6.7358	6.78952	6.73479	6.81413	6.79627	6.88917	6.59712	6.17564	6.37822	6.34121	6.74952	6.7501	6.56557	6.63066
ACP5_32623	0.120941	0.0556444	0.386234	0	0	0.1025	0.542296	0.1025	0.299549	0.309266	0.302371	0.1025	0.0556444	0.115256	0.0814093	0.33478	0.156905	0	0.288281	0.1025	0.0556444	0.477273	0	0.285162	0.2953	0.332289	0.560503	0	0	0.0556444	0.317737	0.0556444	0.310998	0.595721	0.158418	0.1025
ACSL6_32382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3_7976	5.8065	5.99228	5.54181	6.14331	6.19363	5.53016	5.73912	5.80384	5.3762	6.06658	5.60239	5.5821	5.81906	6.04917	5.62053	6.16067	4.35373	6.22146	5.24293	5.52228	5.75685	5.92594	5.82013	5.65333	5.31354	6.40262	6.4532	5.83749	5.69445	5.87105	5.63723	5.46044	5.50324	5.61387	5.64464	5.52922
ACSS1_32386	0.343062	0.892385	0.0508295	0.379614	0.772564	1.11988	0	0.825648	0.313978	0.520081	0.646837	0.450353	0.31417	0.756237	0.835685	0.403461	1.20147	0.881804	0.832658	0.331991	0.606486	0.759313	0.0823624	1.00754	0.495943	0.759346	0.0712766	0.397183	0.395341	0.677063	1.179	0.516401	0.523064	0.0823624	0.380539	0.304689
ACSS2_7977	2.35462	1.75963	1.92959	1.25762	2.19662	2.52336	2.55058	1.92983	2.15657	1.63847	1.42191	2.10399	2.16332	2.09535	1.73538	2.20204	1.73358	2.05505	1.94286	1.47359	2.3421	1.46119	2.08004	1.84961	2.05181	1.9976	1.87005	2.49198	2.54041	2.30053	1.70213	1.80751	1.98326	2.73156	2.28627	1.91566
ACTA1_7978	0	0.0172548	0.0172548	0.0172548	0.0172548	0	0	0	0.212461	0.0172548	0.0172548	0	0.0172548	0	0.202013	0	0	0	0.0172548	0	0.0172548	0.0172548	0.0172548	0.0172548	0.0172548	0.0172548	0	0.0172548	0.0172548	0.0172548	0.210968	0.0172548	0.0172548	0.0172548	0	0
ACTA2_33040	0.0546891	0.520429	1.0607	0.740481	0.582872	1.39863	0.217665	0.212134	0.414818	0.0391397	0.977844	0.49791	0.525091	0.639061	0.390771	0.413369	0.559703	1.69522	0.196884	0.907692	0.343556	1.04355	0.474037	0.732396	0.664066	0.547821	0.670255	0.196884	0.7669	0.485241	0.697913	0.856131	0.866563	0.196884	0.0921659	0.171463
ACTC1_32706	0.00656341	0.00656341	0.00656341	0	0	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0.00656341	0	0.00656341	0.00656341	0.242846	0	0	0.00656341	0.00656341	0.00656341	0	0	0.00656341	0.00656341	0.00656341	0.00656341	0	0.00656341	0.00656341
ACTG2_32972	0.0267735	0	0	0.0267735	0.0267735	0	0	0	0.0267735	0	0.0267735	0	0	0.0267735	0.0267735	0	0.0267735	0.0267735	0.0267735	0	0.253525	0.0267735	0.0267735	0.0267735	0	0	0.0267735	0.0267735	0.0267735	0	0	0	0.421343	0.0267735	0.0267735	0
ACTN1_7980	5.60783	5.95595	5.97642	6.22287	5.89011	5.34724	5.62642	5.64794	5.59966	5.38946	5.51583	5.24631	5.60202	5.7729	5.38353	5.7251	5.76616	5.49656	5.72839	5.63942	5.56634	5.35361	5.62814	5.21827	5.52856	5.41746	5.80933	5.12151	6.00482	5.49694	5.8328	5.5126	5.37937	5.14156	5.4492	5.3256
ACVRL1_32420	0.790221	1.25483	1.49888	2.01769	1.90077	0.821846	1.64899	1.62462	0.712132	1.52409	1.2481	1.18682	0.371197	1.69748	1.2819	1.23566	1.77321	1.09304	0.653264	1.31668	1.98584	0.959153	1.54245	0.647996	1.62908	1.31339	1.83042	1.09465	1.78171	1.5516	1.27682	1.32561	0.997458	1.6062	1.57512	1.35273
ACY3_32489	5.77218	6.05719	6.28096	5.83507	5.69925	5.97667	5.89134	5.83127	5.79981	5.7341	5.8676	5.78173	5.48594	6.32653	5.25262	6.17811	5.47288	6.70448	5.54881	5.62455	6.21214	5.93893	5.99753	5.71171	5.38353	6.50124	6.08619	6.41612	5.80133	5.52496	5.66178	5.45718	6.16083	5.98174	5.89945	5.87404
ADAM10_7983	0.760733	1.37585	1.6199	1.17938	0.741278	1.35541	1.17981	1.16083	0.513439	0.829025	1.56306	1.13448	1.14477	1.07222	1.42594	0.738642	0.839845	1.52719	1.04137	0.667172	0.775834	1.06126	1.11183	0.725147	0.934963	1.31639	1.37752	0.373071	1.09489	0.246493	1.51418	0.823259	1.11848	1.29369	0.626836	1.01546
ADAM8_7984	0.0123905	0	0	0.0123905	0.0123905	0	0	0	0.0123905	0	0.0123905	0	0.249397	0.0123905	0.0123905	0.221443	0.0123905	0.0123905	0.0123905	0	0	0.0123905	0.0123905	0.0123905	0	0	0.0123905	0.0123905	0.0123905	0	0	0	0	0.0123905	0.0123905	0
ADAMTS4_33053	0.218553	0.0242874	0.0242874	0	0	0.054729	0.054729	0.054729	0	0.0242874	0	0.054729	0.0242874	0	0	0.054729	0	0	0.269797	0.054729	0.328704	0	0.483761	0	0.0242874	0.0242874	0	0	0	0.0242874	0.054729	0.0242874	0.0242874	0	0.256029	0.054729
ADAT1_7986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCK3_7987	2.60521	2.50429	2.76305	1.66732	2.17694	2.16608	2.52302	2.04494	2.30341	2.1765	2.42235	2.34872	2.66966	1.71689	2.24903	2.3647	2.36026	2.4917	2.23268	1.99462	2.10249	2.01822	2.50381	2.28499	2.28925	2.34762	1.93763	2.24339	2.76911	2.0462	2.22191	1.52353	1.97489	2.07867	2.06464	1.82037
ADCY2_32834	0.0112753	0.245835	0	0.0112753	0.0112753	0	0	0	0.0112753	0	0.0112753	0	0	0.0112753	0.0112753	0	0.0112753	0.0112753	0.0112753	0	0	0.0112753	0.0112753	0.0112753	0	0	0.0112753	0.0112753	0.0112753	0	0	0	0	0.0112753	0.0112753	0.182627
ADCY4_7988	0.155167	0.23489	0.573637	0.720837	0	0.319726	0.140271	0.933795	0.397869	0.443519	0.276558	0.0972676	0.460219	0.421267	0.587417	0.66816	0.155167	0.478576	0.507667	0.440138	0.743833	1.10276	0.852229	0.259349	0.213923	1.01472	0.866514	0	0.536903	0.214492	0.620519	0.225753	0.635	0.569909	0.464429	0.0940696
ADCY8_32323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5_7991	7.12707	7.07936	7.30529	7.28988	7.40792	7.40305	7.24456	7.45026	7.05579	7.22083	7.1049	7.28579	7.16437	7.22954	7.1395	7.29725	8.08509	7.20942	7.29849	7.13839	7.34557	6.97563	7.50279	7.31803	7.33536	7.37954	7.2642	7.11476	7.36799	7.23246	7.20258	7.13246	7.32597	7.14083	7.27972	7.27363
ADHFE1_7993	4.73953	4.88712	4.81118	4.48622	4.41775	4.81409	4.82433	4.73345	4.60933	4.29218	4.71681	4.59503	4.34829	4.9581	4.42664	4.50754	4.59886	5.17815	4.96349	4.74776	4.95093	4.47827	4.57318	4.69346	4.51654	4.80407	4.68666	4.60357	4.74636	4.62483	4.45877	4.58873	4.76107	4.90582	4.69687	4.44574
ADI1_7994	5.27119	5.5467	5.69454	5.15027	5.0294	5.40534	5.7254	5.48073	5.54997	5.43682	5.3878	5.31277	5.23575	5.35711	5.25152	5.02554	5.40092	5.66843	5.81476	5.0013	5.49304	5.52861	5.40628	5.15249	5.35022	5.36079	5.52725	5.79951	5.21195	5.16865	5.06653	5.29278	5.41914	5.51734	5.56207	5.47788
ADIPOQ_32429	0.158348	0.0519675	0.0519675	0.0519675	0.0519675	0.00950242	0.00950242	0.240564	0.129265	0.0519675	0.0519675	0.203091	0.0519675	0	0	0.00950242	0.194312	0.209972	0.0519675	0.00950242	0.0519675	0.0519675	0.0519675	0.0519675	0.0519675	0.0519675	0.164481	0.0519675	0.0519675	0.0519675	0.00950242	0.0519675	0.0519675	0.0519675	0	0.00950242
