Probe name	D0_rep1	D0_rep2	D0_rep3	D0_rep4	D1_rep1	D1_rep2	D1_rep3	D2_rep1	D2_rep2	D2_rep3	D3_rep1	D3_rep2	D3_rep3	D4_rep1	D4_rep2	D4_rep3	D5_rep1	D5_rep2	D5_rep3	D6_rep1	D6_rep2	D6_rep3	D6_rep4	D7_rep1	D7_rep2	D7_rep3	D7_rep4	D8_rep1	D8_rep2	D8_rep3	D8_rep4
MDM2_9214	3.86805672617511	3.7523038017345	3.90025652196878	4.01998245068613	3.76199072062908	4.06487700777099	3.89632122265476	3.89402151851869	3.94900918144381	4.44771149658248	4.22830821060779	4.10419926499792	3.82078045152751	4.17091009209905	4.01660925100981	3.86246850454746	3.8943409646641	4.23533174047666	3.78429581730395	3.64472657055348	3.62360139295804	4.0937852202737	3.9206551787058	3.76987561159681	4.02995790855917	3.8316968951769	3.84644487620327	3.51820358617197	3.49735009328651	3.99043484313717	3.91511818849586
LOC102549198_33139	0.0633383295894008	0	0.248399832953674	0	0	0	0.291471425148974	0.223367103084167	0.316861462114682	0	0.116708077256034	0	0	0	0.121111502164333	0	0	0	0	0	0	0.0845913900277204	0	0.0206447122726983	0	0	0	0	0	0.29482933364242	0.0298026624135947
CYP2B3_32867	9.29449200158564	9.23730450214945	9.16581894770524	9.97088367276165	9.94176657058013	9.5704428204009	9.51909764891123	9.43549651185958	9.36387240535102	9.38676398363973	9.57842133700244	9.74024782128823	9.82949937698602	9.04224954817883	9.41790791281364	9.11078576813133	9.89481586740267	9.11737457183182	9.72680843680769	9.57272111158361	9.98521822005394	9.64866523151768	9.20791274312502	9.69225419529911	8.47039912922679	9.50034090481828	9.54858505650724	9.61237589564321	9.43358646995786	10.2296367831568	9.69648586882
IL36B_33203	0.158110614354194	0.64638515992966	0.261208114589956	0.460810009112912	0.521395769786748	0.627942115911066	0.858100523634044	0.385156441254312	0.476344107623479	0.249320949416062	0.41823430722005	0.752242669907873	0.292760446983692	0.559395496199961	0.515744641267307	0.599839838952141	0.599741434293105	0.588465811046679	0.257137508514422	0.441741053799627	0.577789636727827	0.343934568663463	0.859646874023224	0.443021917978782	0.706730230844469	0.352087313159552	0.436520637021859	0.514028718911578	0.680664461283865	0.347957696871551	0.658980176920042
RATNP-3B_33299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAD51C_9650	0.615811707994042	0.591838622392671	0.68534645717314	0.578980601336412	0.887419675345801	0.5905109401866	0.567990553776193	0.887264340189173	0.694057528675931	0.737962606539665	1.43204070912981	0.95302347020633	0.778294669307953	0.95870421542635	0.872983941461297	0.703107994238119	1.19618901094111	0.625408443585351	0.600703991397686	0.379541517959566	0.76143294352638	1.43339301893644	1.24016981930134	0.679655988786525	1.07797081783819	0.707554398940261	0.912869904488975	0.712960423149631	0.714557438788059	1.37093687469293	0.721101626251239
S100A13_9771	0.802893026579471	0.329326275481518	0.932033888645429	0.770415655279106	0.42342315224878	0.520994359093383	0.54616994756628	0.7066123506465	0.581032956600611	0.109159602155371	0.428557130898019	0.599775733743999	1.10057559574379	0.967409538974187	0.62380925946974	1.04904281341829	0.579641442414619	0.6152423913933	0.450481843728032	0.344695289256178	0.328086648184431	0.578122692583268	0.656300627812442	0.613733810757475	0.329820369062297	0.725905476765405	0.48796837622006	0.535456885334585	0.510561357863054	0.553502978987946	0.94828223560128
PLA2G2A_32641	1.39381189713956	0.456668647180206	0.213326481427447	0.425397473258896	0.505400041182464	1.46872253016684	1.85711120318074	0.432476076317918	1.75680933810823	0.672435112824604	1.52168731453329	1.01173033102539	1.61987050087181	1.14389514223201	0.620913603522183	0.863607555443815	0.9423369779593	0.489870156666065	0.704249497568635	0.950052501505647	1.12128338896127	1.08855558880325	1.60752714369195	0.796774896280082	1.79852708275712	0.80910552274224	1.36619644996608	1.10474093901197	1.51559641380995	0.641556116764834	1.81084459939724
SOX2_9919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A1_33111	6.27548253483821	6.00601852813019	5.84938299740433	5.68489828644618	6.12976320165768	6.33059317161936	6.81816171512093	5.31485386439161	6.15262337430219	6.32778209576661	5.79138668677722	5.7421391575893	5.66992865431722	6.63565482422882	5.46997951558093	6.11073583549694	5.97785822098685	6.156072470076	6.03745189555082	6.06950710267577	6.22563874461244	6.1353514202889	6.31814639695742	6.22004918516821	6.57092604044165	5.96468644508334	6.04924076241078	6.49078427530831	5.38175489369468	7.05643694683518	6.16619644183276
PLOD3_9507	0.371639314909531	0.129300472007552	0.366800601578422	0.355843811804469	0.261505811894524	0.275044683755394	0.278826839682493	0.172404082143772	0.419305941690656	0.245196014522985	0.104175318024457	0.261068543652184	0.0982909041116856	0.415306035671785	0.697273550679188	0.830923127080832	0.38357558339054	0.659256261829646	0.273413036687025	0.154515106690207	0.241659405894912	0.0951692490054399	0.330810195774955	0.370316348632613	0	0.651403480052942	0.471724516805808	0.251249255547949	0	0.196455714648759	0.207798101322973
SPHK1_32682	0.0825330416576861	0	0	0	0.0866844138186691	0.0792520935178598	0	0	0	0	0	0	0	0	0	0	0.0395761472776769	0	0.0854046073859273	0	0.0657789698984767	0	0	0	0	0	0	0	0	0	0.0586091482418588
CXCR4_8411	0.0293908105228616	0.200730194933397	0.266440458028353	0.254960247179543	0.0669669864552713	0.183302249234909	0	0.283854356853103	0.278918220902186	0.114949119871275	0.332279040687525	0.199252222179452	0	0.0794697033664348	0.255258161518461	0.414218542910159	0.227608086004081	0	0.0942836007128093	0.0616062525793772	0.0579947674341648	0.138482602344949	0	0.300391585966215	0.180831491410112	0	0.145238466659393	0.147879559432463	0	0.120799160338329	0.0383771073770891
CNN1_32759	0.326604048380831	0.131699994929929	0.0340847387832524	0.119327973239635	0	0.154804384526334	0.0252518478763108	0	0	0	0	0	0.0307122172189637	0	0.199864095966512	0	0	0	0	0	0.0346386341681627	0.255235571260009	0.334341346600677	0	0.249813620981661	0.109759683763065	0.142954360613697	0.047680604061753	0.205962720876404	0.284189593903899	0.16115089866642
DCXR_8445	6.34564998017477	5.24433601289924	5.84342929233413	5.64994566098555	6.11771407876325	6.00116142463873	6.13477547756626	5.25595184822119	6.32067889654203	6.18286799371505	5.35655324031611	6.84788518625418	6.39062571317223	4.78823979554142	5.80769326537933	6.24169833540408	6.38507970175279	6.41640752854777	6.40279932322081	5.87065981768786	5.8873981447843	6.70645915860185	6.45820353358135	6.44956052731287	5.78675166112376	7.02445738231204	6.69936844781115	6.93027161523551	5.79611099079043	5.05791661193038	6.04965684957478
ABCC5_7942	1.84150193431065	1.31869518736422	1.25404781681168	1.38355040133513	1.41367184691052	1.87633876399737	1.45455697861818	1.39755865849019	1.46648358859053	1.53061706204342	1.6138197441808	1.42638932655929	1.20711384409826	1.67667856124549	1.6669840143154	1.08822996127183	1.56874568708148	1.11023292345227	1.31020773648286	1.14680003729368	1.16187658532315	1.39342006626218	1.26210174067236	1.09556820431644	1.08604100672358	1.36605192068376	1.34485893914286	1.61110340445758	1.17070209581165	1.5638739273333	1.14568013374193
ALDH7A1_8028	10.4411660892046	10.1524597252234	10.2787293050255	9.60366393550814	9.28027569345035	9.20828193332575	9.55262853648837	9.96564093670607	10.0191990771879	9.39521171332442	8.94957597134055	9.41137407852135	9.55369951921381	10.1163173090218	9.85213789838458	10.3098992145974	9.61489898385694	9.56430900202463	10.2808139425893	10.0865079801303	10.0455017607881	10.0242891450416	9.57830061647606	9.64842741811362	10.6249469345558	10.04663728165	9.24412779339692	8.8026027639242	9.26217339007844	9.31236559415346	9.76403513643402
AADAC_7934	5.82124463813295	5.4623809575938	5.3058288948503	5.4390859876287	5.59379899383535	4.92633188354279	4.92782562085929	5.34869248301753	5.5983601487564	5.11166023955062	5.7766827054595	5.54091428331971	5.04945170502695	5.36056884435289	4.73747739349861	5.53022451556441	5.29370142728411	4.97123559443573	5.28658003556191	5.67414072850573	5.50635544092873	5.24237898001397	5.50678909770251	5.41944724578408	5.10797512507991	5.03043020158068	5.4719116291932	5.06709135565078	4.63919365779192	4.91636755405076	5.92975256056372
PLA1A_9490	1.08301225586593	1.22290586887727	1.05043092542924	1.5732904354323	1.37004263430251	1.15936843095966	1.109667618046	1.45762501157112	1.43202592615808	1.39357585625545	1.50062838066425	1.13192961007239	1.82680610674422	1.28604310985837	1.12366847570021	1.38521956447125	1.17550987436309	1.20792361979011	1.46523213479625	1.68640864220359	1.24495124607137	1.22408639115561	1.78523334788726	1.64203879443982	1.60308745838521	1.19448773919918	1.13128807958798	1.60347017470309	1.41320562552957	1.76941807363752	1.21273046069209
ACOT9_7972	0	0	0	0	0	0	0	0	0	0	0.0800910735557401	0	0	0.0766147800444559	0	0	0	0	0.0476089256836092	0.0628809465762215	0	0	0	0.0533188115608774	0	0	0.106222186173298	0	0	0	0
SLCO1C1_32799	0	0	0	0	0	0	0	0	0.0937652067746942	0	0	0	0	0	0	0	0	0.0937652193492931	0	0	0	0	0	0	0	0	0	0	0	0	0
COLEC12_32794	0.702974322620828	0.97229137866575	0.907807207882695	0.94860560658607	0.273225750925585	0.394961006698233	0.501769957340081	0.554294223595134	0.799557528955228	0.589011694596835	0.488034669958908	0.736778215252042	0.758292989233696	1.12086639926285	0.639549864959562	0.98841394661838	0.984939100737795	0.684022920708416	0.364906198897527	1.04149806484129	1.3363113222787	0.18578461018189	0.898912915428289	0.508252602682371	1.01088800733719	0.586221499217929	0.536262871728674	0.506186720894031	1.21479457092572	0.861857693983483	0.919092235924917
IDE_8862	5.09743184051966	5.43546835759704	5.4612775500338	5.06695381755404	5.31858703319808	5.46969178762523	5.20691748097769	5.20667985461735	5.18546962024604	5.45586516439165	5.53441828116834	5.74781924099882	5.30614147415187	5.32687999136575	5.39590620265853	4.96577673020105	5.14288700505412	5.09024679561059	5.73775775235027	5.42222221221258	5.62745423809714	5.2750037694554	5.00998562292296	4.91098189457333	5.20259776451242	5.09386400276	5.08824696137821	5.08889852810816	5.24610863898983	5.3903748459649	4.95732221180159
ANKRD23_32357	0	0	0	0	0	0	0.384771153089864	0	0	0	0	0.128007803309049	0	0	0	0	0	0	0.291301170630172	0	0	0	0	0.185971858294671	0	0	0	0	0.133505940997793	0	0
USP14_10137	4.35472654060539	4.2399015064156	4.41677995339598	4.65219868285744	4.42488496268643	4.41124000452885	4.55086398064579	4.68293205607835	4.48617326110047	4.54836366115952	4.49895805821318	4.27693879500758	4.55534578437655	4.34189967828067	4.56830333452287	4.51247069649626	4.55256630682136	4.34104966000979	4.30336767051116	4.68990017820633	4.66682098194205	4.7370666647137	4.78939523905229	4.81096472657573	4.3380035741424	4.18449620724801	4.62521866247597	4.61206765366671	4.23349065004753	4.49816610771425	4.3896975130133
PRC1_9556	0.807859934565715	1.03606450826229	0.43225913558343	0.625120230999258	0.693630892445061	0.806072715175669	0.926016307209623	0.858618905858213	0.494359778865073	0.241877070954765	0.57870367555272	0.623307472524014	1.08006334034568	1.02879858543411	0.275782037470585	0.584519018196	0.65222417501171	0.684487736669444	0.990635592468414	0.787178050397415	0.240044835536994	0.242832947619651	0.51075374926974	0.521961729064008	0.0964415610809385	0.489058300881839	0.264062766901865	0.973433300942878	0.692721480561399	0.584749165264486	0.519985859668641
NDUFB8_33155	7.27786979288036	6.81587913082515	6.78388023300332	6.56719147752367	6.92203005720349	6.61922421743516	6.93692306031259	6.76712943895299	6.84967453360683	6.60817814967417	7.1411112164112	6.57747265207318	7.11912159112607	6.84349153137988	6.49257943406589	6.76259969126086	7.02042593049932	6.74118421322844	7.41156911751696	6.23517050746668	6.63614747064465	7.20084593007017	7.16794031094778	6.86893050628712	6.56680468532752	7.40532217382839	6.80424851280928	7.46385135441059	6.64717760564996	7.38758595056842	6.80936244124484
PTPN1_9616	0.245432245285881	0.169919456039034	0.170476303107308	0.174622711311421	0.105547061376385	0.219921302825503	0.0719812211140088	0.24834049679546	0.174282649036154	0.0740036178641381	0.266382761922165	0.138319556525988	0.0155282410846897	0.154454840293249	0	0	0.178079487791354	0	0	0	0	0.0101179378972235	0.0811662447960856	0.141469282832038	0	0.172419896814681	0.130869351969377	0.156840451045817	0.0495665327439558	0.166104692709983	0.131361030265108
SLC37A4_9871	6.75458272126969	5.9474553019832	5.85677287419258	6.22495370697729	6.23795767784808	6.48411224397511	6.54960234894316	6.02212604241311	6.49992633491264	5.99709796563352	5.89023690397946	6.10177939399316	6.93514691889957	6.2234663232001	6.63221308774132	5.83677575434945	5.94177850926908	6.19445381517084	6.10110171971437	6.38798137534517	5.71437795801315	6.17032721497516	6.00848555208944	6.11671204978108	6.3013836252	6.0405199843807	5.86537838286773	6.25702852130518	5.78837742729558	5.57560256549536	5.90185579975531
LY86_9165	2.23804327706109	4.33103352301305	2.88086954993779	2.76828367092522	3.73636198828612	2.42782191283648	2.40068634471416	2.51151763875255	3.20888343168017	2.47330630273379	3.07217699968417	3.13036069882529	3.27575981269675	3.93180684898582	2.97242074987839	2.84051208427521	2.99793175213403	2.49659894684173	3.75070353906706	3.60871781802986	2.59546240158655	2.46076779709143	3.29850862626745	3.16988274828565	2.87419031578065	1.96740243995663	2.74322254525028	2.88348688836144	3.48657792753645	3.55517727509813	3.47395376613004
PSME1_9603	6.39303250673143	6.28076671579931	6.99079842913608	6.60242644658247	6.03185820128748	6.83461110444262	6.83321506189625	6.36497534505405	6.66496661136002	6.31733942644322	6.91329826318123	7.02313086012351	6.85016444906099	5.64768356645741	6.32157823525696	6.27348859341059	5.95545387142702	6.93450798758439	6.64834592798774	6.14773060206339	6.96335772084949	6.48079223670249	6.23170181666681	6.38937260025556	6.36280855944939	6.50704190882181	6.18503230089133	6.84768414808502	6.51313221585558	6.07194276458566	6.20900206827249
RXRA_32828	6.8916624618252	6.64597845334817	6.45901006805266	6.55748396030545	5.67152004459171	6.01008986152556	6.77422270587353	6.49059773802571	6.3760505647014	5.62140656864346	5.63476229644392	5.78310855045179	5.97644993018268	6.07846908266434	6.26371153918582	6.98396404935982	6.2118056225573	6.18192358625983	5.2793313582449	5.9238706160635	6.04482368730548	6.28581815667937	5.81492079363879	6.52416098455615	4.9095734363707	6.67241892817028	6.13330934184762	4.90511493959714	5.84150725547034	6.47974225054456	5.82882117431254
FOXO3_8662	3.11262325218325	3.6694876577983	3.50688354502634	3.30967526845325	3.39877126628187	2.22256552047178	2.27336717888812	2.75061810005103	2.83975275189035	3.20610375240922	3.24721342223274	2.3613228535728	2.58808135500753	3.22131992653602	3.07398894231623	2.36782167199844	3.32475780073862	2.26462709771794	2.17932428791783	1.95353974171714	2.804606324209	2.49575437073624	1.92952665718736	2.29039202799518	2.39787006995927	2.06199658023124	1.99532971087182	2.4454192629928	3.02079721307686	2.44580683878769	3.17461906932212
IQGAP2_32488	0.0344242345708159	0	0	0	0	0	0.106804435915322	0.194456008633572	0.131375283133077	0	0	0.119433869551889	0	0	0	0	0.0941948348047929	0	0.160604505215776	0	0.13333613329186	0.116490314976612	0.113803657305263	0.135023126942896	0	0.164029054084632	0.0439510312068082	0	0	0	0.16700812746298
CHP1_33118	0.882210649752997	1.96007766170674	1.02510788465235	0.727811009078955	1.53580424671669	1.77034621836013	1.96919231621275	1.65617038018637	0.912624231824989	1.31853535215535	1.19991690817421	1.6070207642527	1.69209144380419	1.19928192013333	1.2300684476454	0.950265164978097	1.37357156133312	0.544129115687001	1.33743984032342	0.942133135532183	2.10529221393133	1.61829135522827	1.33410074448599	0.910987615491915	1.22057786952472	1.00297887101053	1.28947916526858	1.34870784342329	1.01325907806924	1.03629679928811	0.829077848315229
IL1A_32861	1.49243134564574	1.27599240362991	1.73931360908193	1.51433690039063	1.2988558467947	1.33023773725057	1.53846359021921	1.5075907878122	1.32108056443686	1.68607427200129	1.43221119484695	1.62661151837281	1.53077797031173	1.16176816966895	1.37569955113746	1.38990652681378	0.953585660857092	1.41053973040072	1.62665910042862	1.47935155569205	1.15227184135696	1.62020590344272	1.81977023400736	1.29948271403829	1.48621393144203	1.56276943382802	1.12771839749279	1.4356499030766	1.26861471366862	1.53727611183098	1.51546372257812
CMTM7_32862	0.0718130177192727	0.143398657560958	0	0.269157102658833	0.0957764503228358	0.0739869962643729	0.113189638828959	0	0.096245063161576	0	0.296898620214969	0.0525508961964428	0.269240148718432	0.201693046762838	0.209482366316189	0	0.131138488663074	0.134312852961901	0.0979101736802386	0.162663698556196	0.0461072316501068	0.188612394748872	0.119086106168037	0.208577205247815	0.00616365069916341	0.152491578542852	0.142030534741936	0.223238212886099	0.212991133399383	0.146950050630947	0.178823305701764
CD33_33256	0.141011025903193	0.105628001734848	0.131520358640662	0.223386513026017	0.315808293250512	0.422779436521813	0.253209127331315	0.399117157882588	0.487395984144796	0.162631430730036	0.127108719584099	0.346754203004129	0.316339798127076	0.559883839381052	0.377095715039643	0.287971400712812	0.27845255780813	0.207018960610805	0.298090737423509	0.286204314366419	0.253004326129488	0.307933427967518	0.281504754224457	0.362665010707096	0.258346529116753	0.223122217738001	0.437033421044636	0.315463363861138	0.234330788102128	0.4486456340278	0.296896348067104
EIF2AK2_8539	3.21290237616144	2.76892004797002	3.60842706223126	3.30474452202011	3.45679863204553	3.81000315514072	3.98194249654209	3.35583732078755	3.24218457896826	3.56688791423354	3.94509492198951	3.47787965852686	3.93168666432698	4.03915541866591	3.8738136963188	3.57402245031024	3.44560874379117	4.33595642887316	3.54734631721898	3.77866412627763	3.65008167358481	3.37784509371852	3.55008160079442	3.03778497102689	3.30692546095286	3.87056172995509	3.24773508724758	3.51460294389503	3.57927068453664	4.1012800255434	3.23686297545746
ACADSB_7959	5.07962271643151	5.00101546824246	4.95608966915458	5.4510512213624	5.02494059634499	5.11834349860366	5.24834307515738	4.74640932446649	4.62439201845034	5.28071801935969	4.57986797993228	5.2296575647178	4.74431168711021	6.34149489086184	4.10941566012892	4.23160173494002	4.80581604250284	5.80766706962808	6.22381381908788	4.88604420949179	5.50431046497607	5.12788149414965	5.35179045324509	5.03023667905675	5.20640497669834	4.9235313906069	4.2538022419989	5.14675625885584	4.86576636429745	5.2295355805393	4.9626583306522
PXN_9630	0.176396716495287	0.139626954586178	0	0.0687729643113748	0.302704911540063	0.244326304197405	0.251158651916887	0.180577380099316	0.233512714313496	0.181731547981446	0.188618238077028	0.209125255381709	0.132603949878306	0	0	0	0.188232552167572	0.14389346587063	0.301433823691624	0	0.116427265514232	0	0.227459786041972	0.130978563961489	0.14518068049518	0.219956392866276	0	0.229655255775914	0	0.119087151563905	0.363948399824328
CYP11B2_32978	0	0	0	0	0.114207485472829	0.11420747324102	0	0	0	0	0	0	0	0	0	0	0	0.114207497636603	0	0	0	0	0	0	0	0	0	0	0	0	0.114207483112334
MSMO1_9252	3.61607508560473	3.78670517499059	4.19073543783194	4.76796993819953	5.40718906775886	3.55233852068664	4.90698157799587	5.01575792386512	4.05665943013426	4.99389561164013	3.64514726140328	4.24460087248131	4.66517769301689	4.41754060917922	5.12150086154003	4.10608574214966	4.78790563868232	4.69124127255467	4.72084603315691	5.32430528705627	3.59049935020717	4.61754396890907	4.75476341810935	3.5714592990545	3.99433108914021	4.0097165333483	5.60675681708612	5.09143351856614	4.02544050026135	4.03427260643646	3.48305834457
PLOD2_9506	0.313398036557613	0.333339534920121	0.507919294656983	0.330643235722535	0.533943544829615	0.516350770085932	0.537087056481715	0.285384604159496	0.301216289072381	0.75300803428755	0.502195701182814	0.662508644370145	0.160059650601563	0.671339670156945	0.141732084022362	0.300278124792164	0.298808120621076	0.319366129231959	0.273135445463038	0.291446718774697	0.530372453964507	0.302970217948084	0.119014682188778	0.594888925451333	0.24739238151458	0.198592559187374	0.660005658192432	0.0986167674988243	0.496625771459158	0.585141998611293	0.492351304580973
MALT1_9176	0.924728353035512	1.11507554429138	1.15542019233761	1.12328301311395	0.9932078352338	0.888390041759951	1.15456037545046	1.19157722725821	0.835640426206374	0.870259132665253	1.12291829912183	1.459974725406	0.922138988009225	0.940782108494666	1.16179596235141	1.09630860628548	1.2010050214207	1.03500702688131	1.1871421293466	0.901283185341822	0.683908211841139	1.13144803193409	0.775349681985542	0.858588090356427	0.986544740537816	1.0132212357018	1.02105473239902	0.931847723792137	0.995404301785957	0.777435005760833	0.93957729324449
PLEKHJ1_9499	0.970403713411054	1.26889155434099	1.39142180445277	0.736671089461931	1.57423369522632	1.27589305581949	1.11349064452556	1.29769594902642	0.987523471988903	1.05826445308284	1.18106518245174	1.41931864900755	1.24507320356344	1.39394233684438	1.40306792857611	0.736525016943106	0.859779269262175	1.47308110246896	0.98061766492966	1.31776625149702	0.803202763521612	1.33772020104668	1.26262810320623	1.2080179127338	1.33894934895181	0.832780798807791	1.40937303602828	1.00319932068677	1.53744737146277	1.05185259007442	1.1153925817224
NGRN_33016	0.737773944185676	1.23155728782137	0.807552518637885	0.478369181895766	1.09664813046175	0.435280989811726	1.12315660768498	0.468307018192122	1.21417393389021	1.2096373768064	0.676296530776751	0.489986854535282	1.0732027184332	1.0243344225892	0.275958627947041	0.963379285631636	0.699677407889356	0.111418289188211	0.943913582844204	0.730018081504338	0.300842468459802	0.706733083076294	0.353052930519537	0.486154084506282	0.541012746886847	0.663828890328759	1.21580089918597	1.23209891111239	1.32579217657546	1.10604611876311	0.556890817281257
CEBPD_8283	4.31580805272503	4.44216520494447	4.15684779398219	3.42045432970461	3.93126055124413	3.8839184328408	3.04129294591726	4.40549672803753	3.13483990382676	2.93786643775288	2.83197826944283	2.96968336910561	2.19758815846065	2.9207331298882	2.90168189715432	3.91101804296537	3.5651550675872	2.79793317119458	2.37472053813629	2.98901862176866	4.13789534978322	3.64335483855679	2.07800550206592	3.75361344446156	3.24924393712513	3.29183197930698	3.23072808101215	3.7303245035636	3.72803601808138	3.49862942339647	4.50107455609469
MRPS2_9250	1.02547445639093	1.19496809564436	1.34592001986683	1.03689704638536	0.767883812753834	1.12448100345241	1.13953096446565	1.13867590477276	1.0771866854249	1.27227746984832	0.725894862577314	1.17492335311414	0.872343807769442	0.86771424056188	1.22758898039971	1.2914615804086	1.10592928701605	1.03571359670522	1.02905333006057	1.07069397146807	0.852599033403228	1.12362333616553	1.1633949617196	1.13559426441855	0.906994690104164	0.893391088652747	0.97879877081496	1.29614033001519	1.09283334339991	0.996619108672841	1.09896659582515
YWHAZ_10194	5.61071227301399	6.18039153116311	5.12877123290659	6.40748015957134	5.02359837379812	4.88642856562884	5.65987241897777	5.45188601418391	6.60078458505849	5.72979289839711	5.27173263615479	6.05973591596757	5.74827761287123	6.76433432875154	5.97856967847758	5.4919742476462	6.66328655697821	5.2202487036112	6.09018216644438	5.38139469672742	6.6406578190686	6.29755079446483	5.64630158860494	5.04662691200943	6.02123822485092	4.98110805303668	4.9573492626765	6.11191999673226	5.01769240743711	5.4624218392691	5.70116784214577
JAG1_32778	1.5178637158511	1.33323007551446	0.995838415332896	1.33580693749649	0.971330423439795	0.9489590857832	0.763489857766059	1.44800877488295	1.33952001254594	1.19332222883338	1.05937197456949	1.09228143153942	1.27522739228351	1.52788586476941	1.33480014725048	1.08567091267489	1.24086838343953	0.614904925500248	0.927046030645394	1.24801660789376	1.14777932897414	0.723488900215531	1.27376013384679	1.51577567528975	0.651626837400171	1.18779859216711	0.882292169786081	0.926395729440633	1.12134367523261	1.44634992103971	0.956695058621221
